ags,name,verwaltungsform,bev_30_06,schulden_gesamt_eur,kredite_eur,kassenkredite_eur
15081010,"Altmarkkreis Salzwedel, Landkreisverwaltung",32,81144,28299779,-,-
15081100,"Apenburg-Winterfeld, Flecken",50,1682,-,-,-
15081100,Beetzendorf,50,2982,-,-,-
15081100,"Beetzendorf-Diesdorf, Verbandsgemeindeverwaltung",55,12578,397813,-,-
15081100,Dähre,50,1344,183425,183425,-
15081101,"Diesdorf, Flecken",50,2150,2354,2354,-
15081102,Jübar,50,1533,-,-,-
15081102,Kuhfelde,50,1047,-,-,-
15081104,Rohrberg,50,1000,-,-,-
15081105,Wallstawe,50,840,7411,7411,-
15081500,"Gardelegen, Hansestadt",41,22023,1941181,-,-
15081500,"Salzwedel, Hansestadt",41,23218,12932948,12932948,-
15082000,"Köthen (Anhalt), Stadt",41,24033,8095097,-,-
15082000,"Sandersdorf-Brehna, Stadt",41,14159,2050272,2050272,-
15082000,"Zerbst/Anhalt, Stadt",41,21369,173255,-,-
15082000,"Zörbig, Stadt",41,9032,813931,-,-
15082010,"Anhalt-Bitterfeld, Landkreisverwaltung",32,153972,72245466,21245466,-
15082100,Muldestausee,41,11613,6443295,2743295,3700000
15082100,"Raguhn-Jeßnitz, Stadt",41,8777,52295,-,-
15082500,"Aken (Elbe), Stadt",41,7224,4412300,-,-
15082500,"Bitterfeld-Wolfen, Stadt",41,36707,15993640,4993640,-
15082600,Osternienburger Land,41,8059,3749134,3749134,-
15082700,"Südliches Anhalt, Stadt",41,12999,3041601,-,-
15083000,Barleben,41,9114,1431331,-,-
15083000,"Haldensleben, Stadt",41,19174,1722455,-,-
15083000,Niedere Börde,41,6855,13817791,13817791,-
15083000,Sülzetal,41,8692,5101476,-,-
15083010,"Börde, Landkreisverwaltung",32,168641,35625291,35625291,-
15083100,Angern,50,1913,-,-,-
15083100,"Elbe-Heide, Verbandsgemeindeverwaltung",55,13386,19094678,19094678,-
15083100,"Oebisfelde-Weferlingen, Stadt",41,13055,16045103,-,-
15083100,"Wanzleben-Börde, Stadt",41,13883,13944933,-,-
15083101,Burgstall,50,1480,38317,-,-
15083101,Colbitz,50,3306,836258,836258,-
15083103,Loitsche-Heinrichsberg,50,937,7981,7981,-
15083104,Rogätz,50,2196,-,-,-
15083105,Westheide,50,1663,59022,59022,-
15083105,Zielitz,50,1891,1500680,-,-
15083200,Altenhausen,50,1010,112814,12814,100000
15083200,Beendorf,50,797,-,-,-
15083200,"Flechtingen, Verbandsgemeindeverwaltung",55,12608,21258777,21258777,-
15083201,Bülstringen,50,855,-,-,-
15083201,Calvörde,50,3235,718204,-,-
15083202,Erxleben,50,2705,22474,-,-
15083202,Flechtingen,50,2700,1629442,-,-
15083203,Ingersleben,50,1306,95024,-,-
15083300,"Obere Aller, Verbandsgemeindeverwaltung",55,13746,3071966,-,-
15083301,Eilsleben,50,3610,628694,628694,-
15083302,Harbke,50,1719,59027,-,-
15083303,Hötensleben,50,3467,533185,-,-
15083304,Sommersdorf,50,1315,22036,-,-
15083305,Ummendorf,50,930,483290,-,192985
15083305,Völpke,50,1123,-,-,-
15083305,Wefensleben,50,1582,507103,-,-
15083400,Am Großen Bruch,50,2020,86873,86873,-
15083400,Ausleben,50,1572,522227,522227,-
15083400,"Westliche Börde, Verbandsgemeindeverwaltung",55,8372,14503328,7653262,-
15083402,"Gröningen, Stadt",50,3395,1388411,1388411,-
15083403,"Kroppenstedt, Stadt",50,1385,335192,-,335192
15083500,"Oschersleben (Bode), Stadt",41,18715,10820819,10820819,-
15083500,"Wolmirstedt, Stadt",41,12218,130000,-,-
15083800,Hohe Börde,41,18823,12880778,2787373,10093405
15084000,Elsteraue,41,7828,5901388,5537914,-
15084000,"Teuchern, Stadt",41,7913,5415396,-,667653
15084000,"Weißenfels, Stadt",41,37874,32713256,-,-
15084000,"Zeitz, Stadt",41,28390,27902086,16162637,-
15084010,"Burgenlandkreis, Landkreisverwaltung",32,175011,36683873,36683873,-
15084100,"An der Finne, Verbandsgemeindeverwaltung",55,11249,15794610,15794610,-
15084100,An der Poststraße,50,1573,1236836,-,-
15084100,"Bad Bibra, Stadt",50,2576,3686550,2501134,680000
15084101,"Eckartsberga, Stadt",50,2240,38776,-,-
15084101,Finne,50,1185,436504,344167,-
15084101,Finneland,50,994,791223,666083,-
15084102,Kaiserpfalz,50,1633,20031,-,-
15084102,Lanitz-Hassel-Tal,50,1048,13678,-,-
15084200,"Droyßiger-Zeitzer Forst, Verbandsgemeindeverwaltung",55,8538,5763306,-,2669695
15084201,Droyßig,50,1869,2170977,769066,-
15084202,Gutenborn,50,1743,1011448,1011448,-
15084202,Kretzschau,50,2332,3241,3241,-
15084204,Schnaudertal,50,906,20255,20255,-
15084205,Wetterzeube,50,1688,138605,-,-
15084300,Balgstädt,50,1062,-,-,-
15084300,"Unstruttal, Verbandsgemeindeverwaltung",55,14810,3674390,3674390,-
15084301,"Freyburg (Unstrut), Stadt",50,4444,358354,358354,-
15084301,Gleina,50,1161,-,-,-
15084301,Goseck,50,1018,120331,120331,-
15084302,Karsdorf,50,1443,2618545,-,814500
15084302,"Laucha an der Unstrut, Stadt",50,2714,5099299,-,4596533
15084303,"Nebra (Unstrut), Stadt",50,2968,2320242,-,2225479
15084400,Meineweh,50,991,1703551,-,360000
15084400,"Wethautal, Verbandsgemeindeverwaltung",55,8688,8477494,8477494,-
15084403,Mertendorf,50,1587,2737511,487511,-
15084403,Molauer Land,50,988,107146,-,-
15084403,"Osterfeld, Stadt",50,2362,5813979,-,2080000
15084404,Schönburg,50,1043,764320,284320,480000
15084404,"Stößen, Stadt",50,878,536978,108418,-
15084405,Wethau,50,839,1281874,86183,215691
15084500,"Hohenmölsen, Stadt",41,9254,459312,-,-
15084500,"Lützen, Stadt",41,8245,5743978,4069378,-
15084500,"Naumburg (Saale), Stadt",41,32222,8139736,-,-
15085000,"Ballenstedt, Stadt",41,8470,2039256,2039256,-
15085000,"Falkenstein/Harz, Stadt",41,5005,824693,824693,-
15085000,"Ilsenburg (Harz), Stadt",41,9516,1002234,1002234,-
15085000,"Osterwieck, Stadt",41,11163,25583126,-,13362000
15085000,"Thale, Stadt",41,17059,30095503,-,-
15085000,"Wernigerode, Stadt",41,32369,32164425,29336224,-
15085010,"Harz, Landkreisverwaltung",32,207872,116605707,-,72903513
15085100,Ditfurt,50,1424,729188,-,-
15085100,"Vorharz, Verbandsgemeindeverwaltung",55,11794,1187491,1187491,-
15085101,Groß Quenstedt,50,851,1292813,-,-
15085101,Harsleben,50,2162,1792956,-,-
15085101,Hedersleben,50,1266,28272,-,-
15085102,"Schwanebeck, Stadt",50,2359,1526047,1526047,-
15085102,Selke-Aue,50,1311,-,-,-
15085103,"Wegeleben, Stadt",50,2421,2162012,-,-
15085500,"Blankenburg (Harz), Stadt",41,19319,21872419,-,-
15085500,"Halberstadt, Stadt",41,38050,18706423,-,-
15085500,"Harzgerode, Stadt",41,7514,4014129,2614129,400000
15085500,Huy,41,6720,29099846,6051345,11344388
15085500,"Quedlinburg, Welterbestadt",41,23344,25420458,-,10000000
15085700,Nordharz,41,7722,2864310,-,120000
15085800,"Oberharz am Brocken, Stadt",41,9827,30531393,1424105,15090648
15086000,"Genthin, Stadt",41,13594,4736328,4736328,-
15086000,"Jerichow, Stadt",41,6633,1271110,762110,509000
15086000,"Möckern, Stadt",41,12679,447965,447965,-
15086010,"Jerichower Land, Landkreisverwaltung",32,88878,24872516,24872516,-
15086500,Biederitz,41,8516,9875888,5821441,-
15086500,"Burg, Stadt",41,22391,25722617,-,10163072
15086500,Elbe-Parey,41,6455,4344416,-,-
15086500,"Gommern, Stadt",41,10192,8206185,-,-
15086500,Möser,41,8418,6143178,5426870,374891
15087000,"Eisleben, Lutherstadt",41,22642,18853585,-,15000000
15087000,"Hettstedt, Stadt",41,13042,31413266,15553658,-
15087000,"Sangerhausen, Stadt",41,25723,33363688,-,7838586
15087010,"Mansfeld-Südharz, Landkreisverwaltung",32,130693,102007726,21384807,-
15087100,"Arnstein, Stadt",41,6215,2546354,2046354,-
15087100,Berga,50,1663,550097,550097,-
15087100,"Goldene Aue, Verbandsgemeindeverwaltung",55,9203,2447341,-,-
15087101,Brücken-Hackpfüffel,50,984,386809,386809,-
15087101,Edersleben,50,956,1201983,201983,-
15087102,"Kelbra (Kyffhäuser), Stadt",50,3215,3291876,250000,296857
15087104,Wallhausen,50,2385,674831,674831,-
15087200,Ahlsdorf,50,1518,3794979,395680,217299
15087200,Benndorf,50,1937,92517,-,-
15087200,Blankenheim,50,1144,610403,-,500000
15087200,Bornstedt,50,787,700000,-,700000
15087200,"Mansfelder Grund-Helbra, Verbandsgemeindeverwaltung",55,13746,1303805,1103805,-
15087200,Südharz,41,8925,3418157,3418157,-
15087202,Helbra,50,3683,2124290,734403,189887
15087202,Hergisdorf,50,1449,2354547,379547,1975000
15087202,Klostermansfeld,50,2141,1290213,90213,-
15087204,Wimmelburg,50,1087,1751,1751,-
15087500,"Allstedt, Stadt",41,7628,4521171,-,-
15087500,"Gerbstedt, Stadt",41,6751,12960334,2637210,3823124
15087500,"Mansfeld, Stadt",41,8286,9870510,2800273,1270237
15087600,Seegebiet Mansfelder Land,41,8532,6116033,-,5703537
15088000,"Bad Dürrenberg, Solestadt",41,11510,8786208,8726208,-
15088000,Kabelsketal,41,8814,56000,-,-
15088000,"Merseburg, Stadt",41,33887,7972466,7972466,-
15088000,Schkopau,41,10908,106330,-,-
15088010,"Saalekreis, Landkreisverwaltung",32,182380,45175172,45175172,-
15088100,Barnstädt,50,934,-,-,-
15088100,"Weida-Land, Verbandsgemeindeverwaltung",55,7440,-,-,-
15088101,Farnstädt,50,1450,-,-,-
15088102,Nemsdorf-Göhrendorf,50,809,-,-,-
15088102,Obhausen,50,2142,-,-,-
15088103,"Schraplau, Stadt",50,1048,913864,135277,778587
15088103,Steigra,50,1057,451128,94738,-
15088500,"Bad Lauchstädt, Goethestadt",41,8904,8959350,8423122,-
15088500,"Braunsbedra, Stadt",41,10372,-,-,-
15088500,"Landsberg, Stadt",41,14685,19346605,-,-
15088500,"Leuna, Stadt",41,14078,45900,-,-
15088500,"Mücheln (Geiseltal), Stadt",41,8186,2663000,2663000,-
15088500,Petersberg,41,9415,9432953,9432953,-
15088500,"Querfurt, Stadt",41,10053,7398595,5398595,-
15088500,Teutschenthal,41,13065,8244870,8244870,-
15088600,"Wettin-Löbejün, Stadt",41,9671,18897810,5681710,4216100
15088900,Salzatal,41,11392,569953,-,-
15089000,"Bernburg (Saale), Stadt",41,31202,7595481,-,-
15089000,"Staßfurt, Stadt",41,23604,26559050,20348866,-
15089010,"Salzlandkreis, Landkreisverwaltung",32,182849,94487438,21778466,68770396
15089100,Borne,50,1145,2054972,-,1615951
15089100,Börde-Hakel,50,2918,7769399,623693,5284973
15089100,Bördeaue,50,1764,5635660,-,991852
15089100,"Egeln, Stadt",50,3144,4932558,-,1936611
15089100,"Egelner Mulde, Verbandsgemeindeverwaltung",55,10370,245061,245061,-
15089103,Wolmirsleben,50,1399,2102763,-,520810
15089200,"Alsleben (Saale), Stadt",50,2568,4357751,-,1864545
15089200,Bördeland,41,7509,7024652,3655132,3369520
15089200,"Saale-Wipper, Verbandsgemeindeverwaltung",55,9589,11739173,-,4826325
15089201,Giersleben,50,921,219947,-,-
15089201,"Güsten, Stadt",50,3922,7749370,-,2919659
15089201,Ilberstedt,50,961,1109365,-,889467
15089202,Plötzkau,50,1217,2369400,-,1336902
15089500,"Aschersleben, Stadt",41,25859,44098071,-,3117131
15089500,"Calbe (Saale), Stadt",41,8318,6084933,-,719408
15089500,"Hecklingen, Stadt",41,6580,14054217,132854,11031130
15089500,"Könnern, Stadt",41,7984,17055585,6933585,-
15089500,"Nienburg (Saale), Stadt",41,5729,28935936,-,18077025
15089500,"Schönebeck (Elbe), Stadt",41,30498,4339993,4339993,-
15089600,"Barby, Stadt",41,7945,3941999,-,2997582
15089700,"Seeland, Stadt",41,7662,2955702,628202,2327500
15090000,"Bismark (Altmark), Stadt",41,7735,385749,-,-
15090000,"Tangermünde, Stadt",41,10180,1268750,-,-
15090010,"Stendal, Landkreisverwaltung",32,107023,107956444,34887368,73069076
15090100,"Arneburg, Stadt",50,1406,23016,-,-
15090100,"Arneburg-Goldbeck, Verbandsgemeindeverwaltung",55,8349,287067,-,-
15090101,Eichstedt (Altmark),50,840,-,-,-
15090101,Goldbeck,50,1378,403372,350555,52817
15090102,Hassel,50,889,-,-,-
15090102,Hohenberg-Krusemark,50,1165,274301,274301,-
15090102,Iden,50,754,-,-,-
15090104,Rochau,50,986,45262,45262,-
15090106,"Werben (Elbe), Hansestadt",50,931,103036,103036,-
15090200,"Elbe-Havel-Land, Verbandsgemeindeverwaltung",55,7787,2597164,2597164,-
15090202,Kamern,50,1183,6709,6709,-
15090203,Klietz,50,1419,1855460,500743,-
15090204,"Sandau (Elbe), Stadt",50,804,72148,72148,-
15090204,Schollene,50,1085,95880,95880,-
15090205,Schönhausen (Elbe),50,2110,586363,579788,6575
15090206,Wust-Fischbeck,50,1186,-,-,-
15090300,Aland,50,1304,-,-,-
15090300,Altmärkische Höhe,50,1765,312769,93085,219684
15090300,Altmärkische Wische,50,838,539872,-,-
15090300,"Seehausen (Altmark), Verbandsgemeindeverwaltung",55,9342,1000000,-,-
15090305,"Seehausen (Altmark), Hansestadt",50,4625,1534823,-,1179488
15090306,Zehrental,50,810,-,-,-
15090500,"Havelberg, Hansestadt",41,6219,5563465,-,2170860
15090500,"Osterburg (Altmark), Hansestadt",41,9403,1189756,1105769,-
15090500,"Stendal, Hansestadt",41,37731,3137959,3137959,-
15090600,"Tangerhütte, Stadt",41,10277,7902492,2269368,5633124
15091000,"Annaburg, Stadt",41,6461,314993,314993,-
15091000,"Bad Schmiedeberg, Stadt",41,8025,26840981,5727328,2371737
15091000,"Coswig (Anhalt), Stadt",41,11253,23495299,6695299,-
15091000,"Gräfenhainichen, Stadt",41,11331,3769695,-,3759369
15091000,"Kemberg, Stadt",41,9425,4420166,-,134669
15091010,"Wittenberg, Landkreisverwaltung",32,122693,45303555,-,12908612
15091100,"Oranienbaum-Wörlitz, Stadt",41,8061,17490143,-,10888727
15091100,"Zahna-Elster, Stadt",41,9105,1421540,1421540,-
15091500,"Jessen (Elster), Stadt",41,13750,2678985,2673913,-
15091500,"Wittenberg, Lutherstadt",41,45282,71888264,-,-
16051000,"Erfurt, kreisfreie Stadt",30,218618,65784058,65784058,-
16052000,"Gera, kreisfreie Stadt",30,95160,55216025,55216025,-
16053000,"Jena, kreisfreie Stadt",30,110055,1690504,-,-
16054000,"Suhl, kreisfreie Stadt",30,35783,5738800,-,-
16055000,"Weimar, kreisfreie Stadt",30,65344,42883774,-,-
16056000,"Eisenach, kreisfreie Stadt",-,-,-,-,-
16061010,"Eichsfeld, Landkreisverwaltung",32,103068,6608957,6608957,-
16061100,Asbach-Sickenberg,-,-,-,-,-
16061100,Berlingerode,50,1198,268937,-,-
16061100,Brehme,50,1085,191250,-,-
16061100,Dietzenrode/Vatterode,-,-,-,-,-
16061100,Ecklingerode,50,683,788207,-,-
16061100,Ferna,50,532,-,-,-
16061100,"Lindenberg/Eichsfeld, Verwaltungsgemeinschaftsverwaltung",55,6570,8463869,8463869,-
16061100,Tastungen,50,257,20742,-,-
16061101,Teistungen,50,2434,708921,-,-
16061101,Uder,-,-,-,-,-
16061101,Wehnde,50,381,-,-,-
16061200,Asbach-Sickenberg,50,100,-,-,-
16061200,Birkenfelde,50,531,325753,-,-
16061200,Dietzenrode/Vatterode,50,126,-,-,-
16061200,Eichstruth,50,83,19651,-,-
16061200,Lenterode,50,313,9881,-,-
16061200,Lutter,50,711,-,-,-
16061200,Mackenrode,50,314,157867,157867,-
16061200,Röhrig,50,223,-,-,-
16061200,Schönhagen,50,148,38162,-,-
16061200,Steinheuterode,50,285,-,-,-
16061200,Thalwenden,50,356,147161,-,-
16061200,Uder,50,2660,-,-,-
16061200,"Uder, Verwaltungsgemeinschaftsverwaltung",55,6416,-,-,-
16061201,Wüstheuterode,50,566,-,-,-
16061300,Büttstedt,50,868,591551,591551,-
16061300,"Dingelstädt, Stadt",-,-,-,-,-
16061300,"Dingelstädt, Verwaltungsgemeinschaftsverwaltung",-,-,-,-,-
16061300,Effelder,50,1218,367991,-,-
16061300,Großbartloff,50,902,365743,365743,-
16061300,Helmsdorf,-,-,-,-,-
16061300,Kallmerode,-,-,-,-,-
16061300,Kefferhausen,-,-,-,-,-
16061300,Kreuzebra,-,-,-,-,-
16061300,Küllstedt,50,1266,327024,-,-
16061300,Silberhausen,-,-,-,-,-
16061300,"Westerwald-Oberreichsfeld, Verwaltungsgemeinschaftsverwaltung",55,4699,-,-,-
16061301,Wachstedt,50,445,5778,5778,-
16061400,Bernterode (bei Heilbad Heiligenstadt),-,-,-,-,-
16061400,Deuna,-,-,-,-,-
16061400,Dieterode,50,78,-,-,-
16061400,"Eichsfelder Kessel, Verwaltungsgemeinschaftsverwaltung",-,-,-,-,-
16061400,"Ershausen/Geismar, Verwaltungsgemeinschaftsverwaltung",55,4950,-,-,-
16061400,Geismar,50,1035,188592,188592,-
16061400,Gerterode,-,-,-,-,-
16061400,Hausen,-,-,-,-,-
16061400,Kella,50,482,9340,9340,-
16061400,Kleinbartloff,-,-,-,-,-
16061400,Krombach,50,177,-,-,-
16061400,Niederorschel,-,-,-,-,-
16061400,Niederorschel,41,5476,3423588,-,-
16061400,Pfaffschwende,50,306,-,-,-
16061400,Schwobfeld,50,105,28000,-,-
16061400,Sickerode,50,138,41500,41500,-
16061400,Volkerode,50,239,24957,24957,-
16061401,Schimberg,50,2158,109665,109665,-
16061401,Wiesenfeld,50,232,2613,-,-
16061500,"Heilbad Heiligenstadt, Stadt",41,16890,2656445,-,-
16061500,"Leinefelde-Worbis, Stadt",41,20094,30106012,-,-
16061600,Am Ohmberg,41,3599,769782,769782,-
16061600,Breitenworbis,50,3173,1088986,-,-
16061600,Buhla,50,469,-,-,-
16061600,"Eichsfeld-Wipperaue, Verwaltungsgemeinschaftsverwaltung",55,7119,-,-,-
16061600,Gernrode,50,1462,100000,-,-
16061600,Haynrode,50,698,342557,254370,-
16061600,Kirchworbis,50,1317,-,-,-
16061700,Sonnenstein,41,4284,1259447,-,-
16061800,Arenshausen,50,1016,285011,-,-
16061800,Bornhagen,50,242,119700,-,-
16061800,Burgwalde,50,224,14190,-,-
16061800,"Dingelstädt, Stadt",41,10768,3317104,-,-
16061800,Freienhagen,50,293,61764,61764,-
16061800,Fretterode,50,181,46490,46490,-
16061800,Gerbershausen,50,597,-,-,-
16061800,"Hanstein-Rusteberg, Verwaltungsgemeinschaftsverwaltung",55,5586,130000,-,-
16061800,Hohengandern,50,599,219388,-,-
16061800,Kirchgandern,50,593,-,-,-
16061800,Lindewerra,50,259,-,-,-
16061800,Marth,50,322,-,-,-
16061800,Rohrberg,50,223,-,-,-
16061800,Rustenfelde,50,515,284805,284805,-
16061800,Schachtebich,50,236,-,-,-
16061801,Wahlhausen,50,286,88800,88800,-
16061900,Bodenrode-Westhausen,50,1051,720239,-,-
16061900,Geisleden,50,989,897699,-,-
16061900,Glasehausen,50,149,5517,5517,-
16061900,Heuthen,50,726,414096,-,-
16061900,Hohes Kreuz,50,1259,747736,747736,-
16061900,"Leinetal, Verwaltungsgemeinschaftsverwaltung",55,6617,-,-,-
16061900,Reinholterode,50,780,715794,-,-
16061900,Steinbach,50,536,368941,-,-
16061901,Wingerode,50,1127,290302,-,-
16062010,"Nordhausen, Landkreisverwaltung",32,81760,11176855,-,-
16062100,"Nordhausen, Stadt",41,41220,33058061,33058061,-
16062200,"Bleicherode, Stadt",-,-,-,-,-
16062200,Etzelsrode,-,-,-,-,-
16062200,Friedrichsthal,-,-,-,-,-
16062200,Hohenstein,41,2015,-,-,-
16062200,Kehmstedt,-,-,-,-,-
16062200,Kleinbodungen,-,-,-,-,-
16062200,Kraja,-,-,-,-,-
16062200,Lipprechterode,-,-,-,-,-
16062200,Niedergebra,-,-,-,-,-
16062300,Görsbach,45,983,14838,14838,-
16062300,"Heringen/Helme, Stadt",44,4594,1828237,-,-
16062300,Urbach,45,881,259476,259476,-
16062300,Werther,41,2950,1342297,-,185731
16062400,"Bleicherode, Stadt",44,10012,3526186,-,-
16062400,Großlohra,-,-,-,-,-
16062400,Großlohra,45,836,55159,-,-
16062400,"Hainleite, Verwaltungsgemeinschaftsverwaltung",-,-,-,-,-
16062400,Hainrode/Hainleite,-,-,-,-,-
16062400,Kehmstedt,45,450,-,-,-
16062400,Kleinfurra,-,-,-,-,-
16062400,Kleinfurra,45,984,227500,-,-
16062400,Lipprechterode,45,517,-,-,-
16062400,Niedergebra,45,610,-,-,-
16062400,Nohra,-,-,-,-,-
16062400,Wipperdorf,-,-,-,-,-
16062400,Wolkramshausen,-,-,-,-,-
16062500,"Ellrich, Stadt",41,5346,1067604,-,-
16062500,Harztor,41,7413,4642659,-,-
16062900,Sollstedt,41,2949,1452643,1452643,-
16063010,"Wartburgkreis, Landkreisverwaltung",32,156538,-,-,-
16063100,"Bad Salzungen, Stadt",44,22808,6273164,-,-
16063100,Krayenberggemeinde,41,4927,2064275,-,-
16063100,Leimbach,45,1768,-,-,-
16063200,"Vacha, Stadt",41,4959,3932165,-,-
16063200,Wutha-Farnroda,41,6314,10216,-,-
16063300,"Berka/Werra, Stadt",-,-,-,-,-
16063300,"Berka/Werra, Verwaltungsgemeinschaftsverwaltung",-,-,-,-,-
16063300,Dankmarshausen,-,-,-,-,-
16063300,Dippach,-,-,-,-,-
16063300,Großensee,-,-,-,-,-
16063300,"Werra-Suhl-Tal, Stadt",41,6132,3504316,3504316,-
16063400,Barchfeld-Immelborn,41,4300,20203,-,-
16063400,Brunnhartshausen,-,-,-,-,-
16063400,Dermbach,-,-,-,-,-
16063400,"Dermbach, Verwaltungsgemeinschaftsverwaltung",-,-,-,-,-
16063400,Moorgrund,-,-,-,-,-
16063400,Neidhartshausen,-,-,-,-,-
16063400,Oechsen,-,-,-,-,-
16063400,"Stadtlengsfeld, Stadt",-,-,-,-,-
16063400,Urnshausen,-,-,-,-,-
16063400,Weilar,-,-,-,-,-
16063400,Wiesenthal,-,-,-,-,-
16063400,Zella/Rhön,-,-,-,-,-
16063500,"Eisenach, Stadt",41,40595,20249792,20249792,-
16063600,Berka v. d. Hainich,50,720,-,-,-
16063600,Bischofroda,50,629,-,-,-
16063600,Buttlar,45,1145,257620,257620,-
16063600,"Creuzburg, Stadt",-,-,-,-,-
16063600,Ebenshausen,-,-,-,-,-
16063600,Frankenroda,50,314,-,-,-
16063600,"Geisa, Stadt",44,4756,4379184,-,-
16063600,Gerstengrund,45,67,-,-,-
16063600,"Hainich-Werratal, Verwaltungsgemeinschaftsverwaltung",55,9238,-,-,-
16063600,Hallungen,50,177,68100,-,-
16063600,Ifta,-,-,-,-,-
16063600,Krauthausen,50,1542,-,-,-
16063600,Lauterbach,50,665,-,-,-
16063600,Mihla,-,-,-,-,-
16063600,Nazza,50,526,-,-,-
16063600,Schleid,45,1015,67500,67500,-
16063600,"Treffurt, Stadt",41,5853,2127405,-,-
16063601,"Amt Creuzburg, Stadt",50,4665,687035,687035,-
16063700,Gerstungen,41,9021,2976875,-,-
16063700,"Ruhla, Stadt",44,5194,2299569,2299569,-
16063700,Seebach,45,1747,190374,190374,-
16063800,Diedorf/Rhön,-,-,-,-,-
16063800,Empfertshausen,-,-,-,-,-
16063800,Hörselberg-Hainich,41,6023,8141763,8141763,-
16063800,Unterbreizbach,41,3289,-,-,-
16063801,"Kaltennordheim, Stadt",-,-,-,-,-
16063900,"Bad Liebenstein, Stadt",41,7725,24565,-,-
16063900,Dermbach,44,7024,2220023,-,-
16063900,Empfertshausen,45,523,93100,-,-
16063900,Oechsen,45,599,210639,-,-
16063900,Weilar,45,794,267620,-,-
16063900,Wiesenthal,45,722,473948,-,-
16064010,"Unstrut-Hainich-Kreis, Landkreisverwaltung",32,96506,19543690,-,-
16064100,"Bad Tennstedt, Stadt",50,2403,1330800,-,-
16064100,"Bad Tennstedt, Verwaltungsgemeinschaftsverwaltung",55,6489,159256,-,-
16064100,Ballhausen,50,838,23236,-,-
16064100,Blankenburg,50,163,-,-,-
16064100,Bruchstedt,50,275,43103,-,-
16064100,Großvargula,45,701,-,-,-
16064100,Haussömmern,50,204,58603,58603,-
16064100,Herbsleben,44,2816,-,-,-
16064100,Hornsömmern,50,148,-,-,-
16064100,Kirchheilingen,50,763,2907,-,-
16064100,Klettstedt,-,-,-,-,-
